,date,score
0,2012-08-06,7.416666666666667
1,2012-08-07,0.5
2,2012-08-08,7.416666666666667
3,2012-08-09,3.3333333333333335
4,2012-08-10,3.1666666666666665
5,2012-08-11,9.166666666666666
6,2012-08-12,9.25
7,2012-08-13,3.25
8,2012-08-14,3.5833333333333335
9,2012-08-15,5.166666666666667
10,2012-08-16,0.3333333333333333
11,2012-08-17,12.416666666666666
12,2012-08-18,6.583333333333333
13,2012-08-19,9.666666666666666
14,2012-08-20,5.25
15,2012-08-21,0.3333333333333333
16,2012-08-22,0.5
17,2012-08-23,8.083333333333334
18,2012-08-24,1.6666666666666667
19,2012-08-25,7.166666666666667
20,2012-08-26,11.583333333333334
21,2012-08-27,11.666666666666666
22,2012-08-28,14.083333333333334
23,2012-08-29,13.583333333333334
24,2012-08-30,24.916666666666668
25,2012-08-31,13.333333333333334
26,2012-09-01,7.0
27,2012-09-02,6.583333333333333
28,2012-09-03,8.5
29,2012-09-04,5.416666666666667
30,2012-09-05,14.0
31,2012-09-06,16.416666666666668
32,2012-09-07,30.25
33,2012-09-08,16.75
34,2012-09-09,17.5
35,2012-09-10,11.666666666666666
36,2012-09-11,13.75
37,2012-09-12,17.25
38,2012-09-13,10.833333333333334
39,2012-09-14,17.416666666666668
40,2012-09-15,9.916666666666666
41,2012-09-16,11.333333333333334
42,2012-09-17,4.833333333333333
43,2012-09-18,17.083333333333332
44,2012-09-19,26.166666666666668
45,2012-09-20,16.666666666666668
46,2012-09-21,20.666666666666668
47,2012-09-22,14.666666666666666
48,2012-09-23,9.583333333333334
49,2012-09-24,23.25
50,2012-09-25,30.166666666666668
51,2012-09-26,11.333333333333334
52,2012-09-27,22.083333333333332
53,2012-09-28,19.333333333333332
54,2012-09-29,12.416666666666666
55,2012-09-30,4.0
56,2012-10-01,9.0
57,2012-10-02,39.0
58,2012-10-03,10.25
59,2012-10-04,45.416666666666664
60,2012-10-05,29.75
61,2012-10-06,1.25
62,2012-10-07,12.333333333333334
63,2012-10-08,17.75
64,2012-10-09,24.25
65,2012-10-10,4.75
66,2012-10-11,5.416666666666667
67,2012-10-12,23.916666666666668
68,2012-10-13,7.0
69,2012-10-14,9.0
70,2012-10-15,10.833333333333334
71,2012-10-16,22.583333333333332
72,2012-10-17,25.083333333333332
73,2012-10-18,17.75
74,2012-10-19,21.166666666666668
75,2012-10-20,16.0
76,2012-10-21,14.833333333333334
77,2012-10-22,22.583333333333332
78,2012-10-23,27.416666666666668
79,2012-10-24,27.75
80,2012-10-25,31.416666666666668
81,2012-10-26,14.166666666666666
82,2012-10-27,16.916666666666668
83,2012-10-28,6.833333333333333
84,2012-10-29,21.166666666666668
85,2012-10-30,27.916666666666668
86,2012-10-31,30.5
87,2012-11-01,16.25
88,2012-11-02,35.25
89,2012-11-03,16.25
90,2012-11-04,19.833333333333332
91,2012-11-05,28.75
92,2012-11-06,27.083333333333332
